theta_global,theta_high,theta_med,theta_low
0.21863149275942495,0.22308278089750155,0.23292382720854377,0.024411815830035044
0.34242059616264314,0.35667145247617105,0.34480994557263445,0.0025759083711329733
0.38334981471892227,0.3643078832909129,0.5046973398915676,0.02776032017948582
0.2763331584300616,0.2951117031890603,0.24925323975996527,0.025042886576012058
0.527137183031431,0.544438731820525,0.5378342816143783,0.06385487424565972
0.4057702939536399,0.4112710861271849,0.42045836280740423,0.1850939382608826
0.5297650686642433,0.5606548640327352,0.47782778408198945,0.1644641455082544
0.13050619703965752,0.13355807168740386,0.13781017216641533,0.013567634217637625
0.36961533435602334,0.38568304226084493,0.2855492153595266,0.5505077740936173
0.3804395856394229,0.379010954414554,0.4211868504764391,0.1480360589726618
0.2936530284119341,0.3223263603129848,0.2304950373857011,0.051743327450811005
0.315368855694069,0.3273019306655156,0.3206534608537094,0.009447245348706224
0.4006154052981954,0.42641695211048114,0.35178517447869917,0.13090882724381225
0.57500302515557,0.5722218141546913,0.6601299565630361,0.08484946322107301
0.3515671069465494,0.3852411873024991,0.27575757874798223,0.07810706216560825
0.2739373540469054,0.26937353001993514,0.33157623792595803,0.0030626547609625687
0.35933808003550255,0.3748468303083945,0.32588762432994156,0.22387695322712597
0.2760271057729668,0.2649884209228821,0.35097781787919247,0.03995098559947241
0.30240770707480746,0.32441106885268456,0.2566446036155018,0.0991967352366202
0.36114552940972794,0.399676962671602,0.27835086597351477,0.02255874693750215
0.3539756324923719,0.33735985459689655,0.457503739647552,0.059025120085979155
0.4523234507433551,0.4809014378895119,0.42130675760943215,0.003619314007004437
0.39562514853801556,0.4591107923323262,0.22704701932160842,0.04686351142027401
0.454649825058492,0.46594679980273523,0.46892437557671873,0.10475666510219561
0.2585743130979634,0.27550415200197775,0.22868859638852757,0.06759721433282817
0.3818395530089872,0.43125165093046147,0.2583054635028904,0.060502904791842504
0.34847053435237957,0.37739330607117505,0.299218740401906,0.010474174977894601
0.26946713207998685,0.29230719361118696,0.2285295911769979,0.015842131628977962
0.3287535849802228,0.3339254212026572,0.35929894170803434,0.012468407115749813
0.3481841247714381,0.36338153995392886,0.3187448748488768,0.19372958154804598
0.27965794826850837,0.3094632637145327,0.20572296555282088,0.08205319566859415
0.6247263018556859,0.6527086056760819,0.6228047716359286,4.1828335108184955e-4
0.33836092795726236,0.35008708437330316,0.3142457217050524,0.22828887225214356
0.37598951513908224,0.39601190496986505,0.3534479438420518,0.06688700861344021
0.3261303266203079,0.3151881640686568,0.4007708415943235,0.08987434616270762
0.3738171949348271,0.42288751632058097,0.259418669981782,8.64262677551908e-4
0.2750689140023357,0.30696185823085265,0.18498992775541523,0.13491446017596942
0.43773293394120866,0.43056095692156504,0.49469663614257653,0.23060230606078058
0.405366345720769,0.448791120004832,0.3148030731673923,0.005927530736632325
0.46393833642785964,0.44914783518653045,0.5684947732615826,0.12076391181520874
0.5274704499192414,0.572627870881765,0.42342607291002,0.17624771821156748
0.42566588005790285,0.4401276392045903,0.4346692682526314,0.03802094680348511
0.23181841359277036,0.21597878264487202,0.3171023485132224,0.03781802782964472
0.23502007425085147,0.2519520701268163,0.20421498197554444,0.04997113953352783
0.29573612592050125,0.32161973771385943,0.2321472273387818,0.12011433754589784
0.4193032696973353,0.42601787941276903,0.45097247878798263,0.060602145395952656
0.3107518987969344,0.33272616891551654,0.2751431496011205,0.04218520595256481
0.6690928471868004,0.6965807056056633,0.6756680811756869,7.959826829552208e-4
0.35940553233276334,0.38658362690553405,0.31949135605597123,4.05436706704676e-4
0.4407395922802817,0.45035701034438513,0.4401326311976663,0.2258195728446769
0.3124929517116577,0.31645923697126976,0.34656385397122536,7.217484266239804e-4
0.34957185238264443,0.3668191828946419,0.33309024129360354,0.06422373227287637
0.35267823058377373,0.34893966017000055,0.4182016682393189,0.011762185060044117
0.3661624456416248,0.36642433660693596,0.41636988012551546,0.0337826788469312
0.3318877820122798,0.347796141140329,0.3147673668832449,0.0811641246944328
0.5401858769947161,0.5069823971513755,0.734766259216905,0.030756600816905344
0.4229171828385879,0.4528964098382604,0.3497413984096043,0.21641880859064155
0.28112815188131735,0.32436998768024994,0.17073930412288552,0.014746996867123774
0.46808958990070854,0.5362970696430606,0.24256885809343165,0.3820799126876506
0.40266222325530915,0.37818948721774437,0.5013891386395751,0.3177291748620602
0.4146747523566234,0.4533255984762665,0.32296746175742796,0.13131523245024568
0.5546505567891604,0.5529334898630478,0.6223744094193412,0.1534247889553354
0.3418740147222748,0.38573571907202253,0.22490384236194805,0.10417433187715619
0.5494384744325012,0.5748030785918995,0.4981990689627742,0.30533858320028573
0.37317003251712094,0.398669012366612,0.2992277501372652,0.2736131582979412
0.2895253433743823,0.29866988097145397,0.28719255422644396,0.09658713088914772
0.2513818669141877,0.251799527092894,0.2878242724798522,0.00494951512984354
0.2756195385602941,0.3124999593985148,0.1872728785154859,0.010701170043722619
0.2772965318930351,0.28351481417330726,0.25333326879803186,0.2915807802817314
0.39130978963283386,0.3894762135028925,0.4507215047970925,0.046776186800610686
0.41474174854089396,0.4144216460471497,0.4773585295362177,0.014928131641225195
0.6861606383887282,0.7296961739894698,0.572461177807898,0.4346193784851138
0.3855801333256028,0.3749333498542117,0.4799911997355206,0.014065385363573601
0.3122908525348011,0.3257024003109352,0.26939472841815715,0.2859666186543275
0.5068190918949936,0.5853097138082863,0.3093887478565637,0.004165688409714541
0.6241569884839612,0.6697712416191659,0.551128801853717,0.06088858591085433
0.3015122962625156,0.319834924373092,0.27857881990856337,0.03363965870720598
0.33658120259921653,0.3567832575694625,0.31542018580330533,0.014414438032153809
0.34276434666335825,0.3743869703117869,0.26409468312501116,0.13458479969919657
0.5630599317227791,0.5702027553840981,0.5312584890439438,0.6072634797320894
0.41487185087420786,0.46185785862811146,0.3069293948001359,0.047378551798434865
0.37530337710417094,0.3782288515698988,0.4121407722509858,0.06923203618578444
0.2638832153231298,0.26047579839427804,0.2927843533601504,0.15352813823993228
0.3215802527372691,0.3553387284826355,0.23334726363143776,0.12696979285314824
0.31896679323796545,0.3234958248917782,0.3334261857760522,0.12189177096958015
0.4579780963513566,0.43697431113613117,0.575628085817058,0.17107427749507687
0.2893655764184338,0.2977157276843426,0.2942345863951594,0.0676834708665558
0.49323912132101955,0.5075329319025204,0.5178351688505333,0.00804174062229479
0.341904407537358,0.324610072739529,0.45421228062511376,0.005315008995634307
0.3353631908562851,0.37684057055024645,0.2192868466211242,0.14611305987402934
0.28169631206370643,0.30052903116360863,0.24673121692886424,0.08043805984577457
0.6883242269207516,0.7257862612044038,0.6259310291489238,0.24143545160569646
0.5706860846159617,0.5876942491961631,0.5947087525394006,0.027445215000542533
0.3873095738810136,0.4179036688869864,0.3362371388980381,0.023115227848157227
0.20670454722556136,0.21932353853765651,0.1927314051652822,0.010376146595403202
0.2539954672201799,0.2713006924743807,0.22577387408568994,0.04365642803902259
0.40189798859098874,0.42866446544556813,0.36886486769156057,0.007528524412970028
0.30707559061281975,0.33617319849576865,0.22996292744834468,0.14623577606560734
0.24353813070975425,0.24545690502941786,0.24579982290522018,0.18516785406964753
0.36488055402493685,0.391114229552031,0.31282915558641644,0.10628208639350134
0.38544915207275904,0.37814113814533745,0.4656328920182339,0.030451029833030385
0.3136477055394772,0.3134544752172954,0.3342015748941588,0.18441566935749887
0.4141833892148165,0.4170596290548355,0.43826334436920156,0.19217402666100236
0.3594472496535778,0.3444734002825933,0.4451975136020725,0.14271224018087514
0.38038030270206813,0.387491227697106,0.40434137721316565,0.06277398159182934
0.36098717214572196,0.37463785379618353,0.36611221399663807,0.01701492031840024
0.5269545818437634,0.5117807237121855,0.6567827621597236,0.028201979286491707
0.2972453080495629,0.32049496943282085,0.2506368204480337,0.07116816705101792
0.38507150633337706,0.3911495368450135,0.4178974188893939,0.033336963388395646
0.37460552027973604,0.4217505810811878,0.2590288784011767,0.05312569149632951
0.34681026099656354,0.366988371739405,0.3187065367714176,0.0703258897433181
0.3591502542741362,0.37043820447740683,0.37400932045440405,0.005662283741245444
0.355168394168562,0.3685916430371885,0.3435006906634489,0.1255486565215247
0.43312533393145336,0.4780460830392885,0.3419712607994716,0.00348326887041972
0.3284215138553204,0.3389496762605231,0.33318380735989495,0.057867640813443644
0.37163797240280744,0.3894309778639121,0.366227838391857,0.0018914105532465975
0.2672645260910206,0.27064225337207026,0.2911950218279775,0.034814380087289876
0.318947842699101,0.32237271590085026,0.34984502224558034,0.040131415673536175
0.6010673212014037,0.6113177161323414,0.5866764066355018,0.46135781239810514
0.25336798725017223,0.2702452200525023,0.22739502512683385,0.0381495809453305
0.6664859088750769,0.688649394657829,0.658819709370492,0.21194680783232156
0.3524731369097856,0.37913778779579943,0.2943948661797968,0.12325010402815761
0.5487086289801861,0.5872765439473628,0.47415680498044444,0.15570142440077528
0.25047788243313046,0.2576651974238554,0.25606027431238176,0.05062075151759993
0.29110066135410845,0.31731373293129217,0.23125924554795219,0.08361729305047116
0.4110664572849151,0.4281711027413184,0.4091556202258493,0.03423467150754722
0.25272375692414123,0.2568199436529591,0.2759230619412343,0.008677220167842226
0.3234793904895858,0.336313738886839,0.28413052812881134,0.2872283813149379
0.2523048840667885,0.2691540693257276,0.22606588489919444,0.03945438289613179
0.259341964579287,0.29163422034485287,0.1751832072267443,0.07161035111583558
0.36651839045619267,0.390730015357737,0.3351046433686947,0.019762132522044062
0.42840277461605686,0.4051837747027016,0.5643018194064036,0.0732663281667828
0.2032316871190344,0.21353177056733963,0.17528708565378182,0.150509675652712
0.32754463221032715,0.3626650054799474,0.25462759270654556,0.002365619516706108
0.5073209331791881,0.5266327283610852,0.4773912635101911,0.262422781129922
0.43108751899878434,0.44692961344510695,0.43420928270684,0.050268867146656904
0.3714655336910662,0.3676202999294511,0.4335061977733521,0.05561984367747319
0.2745479864020239,0.29281245187267735,0.2352417851589692,0.11444500620307807
0.3789760625404319,0.391859584089969,0.35379022814251626,0.24952614989832045
0.23692888330671916,0.21956008451452125,0.31709984182092243,0.11096980542322621
0.458215237420459,0.45880587272601103,0.5185018821025702,0.052824924433996
0.4267686281552854,0.43171667159952065,0.45197827836273063,0.15026605494373757
0.31735427883068845,0.33582758036859095,0.2739237990025968,0.17931244676017033
0.3668951590595462,0.3761921954134706,0.3610321790809714,0.193437761119992
0.30678481991002193,0.3281328711239807,0.27504467953344736,0.027317688435594123
0.7689347174271802,0.7438790223480523,0.837889810023416,0.8908274805280961
0.49210051025951035,0.5437872602728963,0.3669733779015819,0.1293560495298265
0.3683375064354612,0.3899598541813146,0.34125691969135663,0.05233439995593636
0.3431843758609729,0.3768072502104669,0.27242707042112957,0.038042994906109184
0.4678777848302373,0.460661736128521,0.5410778290379668,0.15619075616226885
0.33764051899928305,0.3693457889546953,0.2695460929024337,0.058826060318944995
0.4577150976545509,0.4702254870094241,0.4768204110044765,0.04880110006656169
0.38094143033421435,0.3848060782836289,0.41217161082427445,0.08995195236083808
0.28863383093804795,0.3385997031613571,0.15760405401795252,0.0034274400157970897
0.4162876437805279,0.4480940797333005,0.36880101117498487,0.0011909101688628576
0.37671795278838716,0.4211055619938696,0.2787518696103156,0.0034964627622277034
0.3736266852567622,0.4100373392344826,0.2957634623404367,0.051241650646513204
0.3161270003959634,0.34245018011392403,0.2709462857569307,0.010822430182716336
0.3115984461205844,0.30320225969409864,0.3813164850207681,0.04940611896185432
0.4443160046270892,0.4606174014956457,0.4031107535260018,0.3412336260117712
0.379539100344541,0.3377003741631648,0.5644608558785137,0.1294192452536218
0.2839275535874508,0.2997468379567464,0.25763032471478586,0.09489335587337488
0.41790491970833177,0.42746799414750425,0.42756583151691907,0.13746581215162978
0.4710023769765746,0.4617949815575262,0.5616977748276052,0.0908882323390181
0.2722085962097531,0.29766239177126275,0.2084650218411428,0.10737386265690685
0.4066292074778773,0.4562427481271716,0.2858666664097381,0.06268926080851245
0.44413150956968567,0.4930717754688281,0.3363737612944129,0.030963776279014255
0.312511263076265,0.3588132994763429,0.19705940114527032,0.009405116552020809
0.2642880484298047,0.30920738262355096,0.14695095384814327,0.004905120117990824
0.22750709474970704,0.23623267460292807,0.2213900885581529,0.06870601605329729
0.21836866321265008,0.23806329005954752,0.18230167478290182,0.004659624093108605
0.44694365484572623,0.47367279302570287,0.41955569351893574,0.016722338018730687
0.37481200934349124,0.40099593462981964,0.3395355145191995,0.008284951756305392
0.38677607865835967,0.34025211269592837,0.5753966542143127,0.21923186753584256
0.34512171737210395,0.3463444153576213,0.38683612620455443,0.04609337570726779
0.45100314203147723,0.507020480495914,0.3223507261779438,0.012625696993117441
0.3800874284992424,0.3958465077565252,0.3751174039450018,0.053766125768371476
0.2765923203548099,0.31971103523904154,0.16363748114946997,0.02969566028164672
0.3656828876117291,0.37168343181810093,0.34122219788456953,0.3881562407335164
0.26029478617226803,0.27604056755948936,0.24488317749422395,0.0021612774498915854
0.29419873607252567,0.30232062518806035,0.3108332074629393,0.0012189936509603427
0.542512494331979,0.5742949294197333,0.505883332818054,0.0573729261861442
0.3054268231024581,0.330268367670452,0.2626425997005821,0.018259609720353676
0.5187898384915759,0.53455994428405,0.5395096366145573,0.025197159386778467
0.4552978215848823,0.5047749346771294,0.3497869754236451,0.015304850022715755
0.3705430228044641,0.3995915179026397,0.3233823009786845,0.016090595628460713
0.34873851734616845,0.382892096790014,0.21790620967366303,0.42209283138361164
0.3441822525740645,0.35140829312807054,0.3670313824406469,0.031185440343746484
0.305818205383741,0.333883178101517,0.2532509085321607,0.00889849695149747
0.38777301407718867,0.4034112218413569,0.33845300865766825,0.3525404681760872
0.24366807516709907,0.2506438340471403,0.2553955968753253,0.008673285081138404
0.5313885603698192,0.5510248931043689,0.5410281712779481,0.021848130998345927
0.4730912045883856,0.49335046692958484,0.4492109768999345,0.1673013010442388
0.7946172423974737,0.8343836189576015,0.7499822370629514,0.17983439193129735
0.30924267828397034,0.34082343188645925,0.22278949852281105,0.1526199221272958
0.36105951848132173,0.3852236963094643,0.3049511503294382,0.17593324060946902
0.4216306858452097,0.4623246030584295,0.3398816428684982,0.027033660651713087
0.5437172502578429,0.5641840365217796,0.5426971434251886,0.0845813199815556
0.5521451722795914,0.5305702990333754,0.6890482932294719,0.15306497429821309
0.4194438357756106,0.4163231617304074,0.4864074396556033,0.05510302689852742
0.4253082165810103,0.4728615764072215,0.3234373561435253,0.005429515437237353
0.4295092702169486,0.46208263879267963,0.35939199835126323,0.14409064026892315
0.35152483674545665,0.35673384795689034,0.38169114834195694,0.03685799111047339
0.4591220430706208,0.4654388931095985,0.495566800013155,0.07842497730368803
0.30807585885412214,0.32419668798581425,0.2912174602798294,0.050813484519121044
0.3250841474582445,0.34706252550774497,0.29742296414302294,0.004753469798728482
0.42062349255965054,0.4373155379281445,0.4267813021178076,7.236594936338436e-4
0.5024457871280228,0.5256919510104604,0.4605802367010211,0.24561239172720228
0.25970016497809034,0.2506007805922249,0.31297203644784255,0.12043421598503556
0.37807248252561787,0.40957472042511567,0.31767385859357167,0.05384480138415115
0.3966501286853773,0.4385796250195326,0.30895562293284073,0.012588679424148985
0.4332166190367813,0.427555469071876,0.5056678398068593,0.09101276687819315
0.27422971093978704,0.3002311580774383,0.2140482495214503,0.07377311695265665
0.38416394243254476,0.4156563924475314,0.3278689378704177,0.03347963525606579
0.5215399556095759,0.5571841261112143,0.4745281163336612,0.016020047047315744
0.38122946716371275,0.37243621786994785,0.45781999477461666,0.08339223839067667
0.5683760719489257,0.578213898184065,0.5482991183077097,0.47502285202926275
0.3284167796992901,0.36429858987346087,0.24185806629880957,0.074599858532995
0.46747413226624285,0.5020622603340378,0.4007038435049065,0.11444492877182522
0.4933684338496774,0.5202420007772384,0.46832012050466143,0.04464926903303035
0.28406372068399444,0.32890593194146955,0.17074547346885438,3.0766673101356723e-4
0.3123845301740497,0.33822199145121545,0.22852759392689193,0.2695841179982764
0.3586352889820704,0.3922762156381835,0.2831274023418925,0.08396863191411374
0.2843940044545427,0.2989904598920282,0.268636969785069,0.054661771896745925
0.3300260982880587,0.32994957399078917,0.34477728650165007,0.23586384551965212
0.3819912162952875,0.3519241770562408,0.5241579804177198,0.14194831118496654
0.4424809058809999,0.45142083491244867,0.4783585475507911,0.005776793607914388
0.33251474555945776,0.36832097146244613,0.24850227395086788,0.06386371690677739
0.2659331559183355,0.28611124277360445,0.19020589105615093,0.29907018222311965
0.2756830674449749,0.29580407633847783,0.23284291460393958,0.09630595617348603
0.353251648707011,0.35821164190361,0.37616572689420247,0.09140161999196017
0.33449149663249006,0.3513055487379415,0.31655277434771,0.0684769064499341
0.6308163336961125,0.6349988118536253,0.7125381006200495,0.004326672308535007
0.42052379067209045,0.4352655847606397,0.39666369983171623,0.2401654558493983
0.7470151944971392,0.7538805232622612,0.8316236589441217,0.040703544986923634
0.2964082445698526,0.3154835967801012,0.27029254259650637,0.03209466484946122
0.43999140562928807,0.37077617155568265,0.7142410563368983,0.23212742790389274
0.3316104089453633,0.3437888218700299,0.3394282040853631,0.003636234389501891
0.3101065902105639,0.33348494524574834,0.27178474106452055,0.02722577938779014
0.42834265747711875,0.4644901194978468,0.3233351530897076,0.2884236485964825
0.29012276298444994,0.2895192465106249,0.3221847311343923,0.09540868199139174
0.4559833792335098,0.4820621350739044,0.4318813508642174,0.019199740592062864
0.33622717013563647,0.38108067688598113,0.22959836491862817,0.008723159550994453
0.4101797187152488,0.42229483513984967,0.4306474598081559,0.0014033308222672902
0.3061056593511477,0.3087956769452571,0.32838254181024795,0.10005674678739407
0.342439637199742,0.34157170099559886,0.3752863773812921,0.14864088995516722
0.309609219896034,0.3340637705596452,0.26601463088110755,0.036517460184549266
0.30353061123986197,0.3299287928884902,0.25506205652945524,0.017894846214906113
0.4540782937622887,0.5065730558550133,0.3030063800069759,0.24162372551544653
0.3182360126811026,0.3207514547693776,0.344227912489922,0.09200705633794726
0.2700177239020212,0.2751597151095483,0.28666202531634777,0.04478839856017236
0.47828562967350247,0.4977105706972439,0.4732776878268059,0.06878585584073005
0.3751767852826245,0.36814240019944977,0.4523962269776539,0.033223780209526654
0.3507301701165424,0.36322541412043907,0.34033053955090886,0.13398500457941065
0.3476769107389916,0.3618709588425657,0.3467325863515911,0.030798650939358407
0.3167251157306387,0.32955257209694266,0.29447892550775456,0.16943921865329314
0.4915162933326865,0.5599147759382832,0.2955330862969181,0.2091239260924006
0.40044565925591086,0.3992083568218855,0.4615721683378373,0.031193894747478024
0.5701739255554215,0.6173864145338719,0.443491784882286,0.3193611778461213
0.6038488497315214,0.6578769013190949,0.50319072702652,0.028739349849879248
0.31590772123717004,0.3367475453654185,0.2876809410504887,0.02516460218987593
0.2405172950926907,0.24308844251226835,0.25663371998621365,0.07722529234303754
0.3435303812244345,0.3636918537803101,0.313975403510957,0.07685986458716298
0.2984834475343405,0.32333144224889265,0.24388812349882072,0.08795842550632071
0.506085192290557,0.5239901931190933,0.5164755237954806,0.031064388551436783
0.32428730058215177,0.3637833575599977,0.23486002091979385,0.0068697742625825065
0.4724222926190475,0.5341633871479335,0.32265022044301594,0.041095665347984034
0.48965199735786047,0.5069754552729149,0.4942982303784723,0.06521034240944923
0.3816525704751172,0.410938001317116,0.3305651709072731,0.0473371326806028
0.41948574340974487,0.4461130637388342,0.3565643630422486,0.22259936356346532
0.43462812856848804,0.46035965309484717,0.3839590355060897,0.17847029026860284
0.2991108977787767,0.3276519009715304,0.2242386266497981,0.13637214397029618
0.2950281372174769,0.3386709521005541,0.17941644766289155,0.05347770656363238
0.3890247541299855,0.37871909641971135,0.4827906349261689,0.013941542395557893
0.35454146854197155,0.3901641886902203,0.2833319088181876,0.006829363953648304
0.6259077157315361,0.6983529887925308,0.46856072896246725,2.3099678671545387e-4
0.5133347300515034,0.5023681131241569,0.6231215413199415,0.04913427243802748
0.278644084198615,0.2855277798843461,0.29277198571215723,0.030138512539372053
0.30673732482752875,0.31161240816775926,0.33671214442344044,9.147350184376402e-4
0.20838840132621755,0.21042126655755244,0.23000415614879277,0.021592750614060185
0.3516090163325471,0.3848603726964863,0.2731704218143606,0.10486168962774756
0.3808756276488704,0.3980623829147967,0.3742394283058852,0.03289683331141069
0.314622566226315,0.326568568404094,0.3186945214915339,0.016290719756629768
0.23121223797570928,0.23841062706532756,0.234543198821348,0.045740599742641885
0.24205662830819255,0.2391561188929846,0.27398590830658665,0.10047848628669898
0.3610986201138592,0.3957108191030485,0.2933009327585371,0.014201182675151358
0.4006140214675328,0.41789158062676257,0.36835540813281153,0.2171509689824439
0.35688392629320875,0.3920312629886119,0.2823479581176138,0.0416166423078681
0.38077044559184237,0.38208057352144764,0.4035049913480493,0.20314858436175898
0.41644960937249326,0.40249971781648075,0.4119516748578318,0.7631539692972805
0.29368173541588427,0.30422029806346773,0.3007604829603291,0.007830930251204515
0.4797350722023201,0.49412948124319145,0.4742871585324633,0.18757689117087073
0.45282597982592565,0.4796632318537838,0.4159211456985148,0.08201751752007291
0.24049380369908296,0.2595722163443268,0.20914488946750365,0.010133911245511329
0.4539799793201763,0.4787792485453295,0.35944095626691075,0.504254759636026
0.437136849872314,0.46466171772971065,0.4040740509619626,0.0257014300492574
0.3300902888371448,0.3344798283355882,0.34418669737921015,0.1385496395531487
0.42306606851581346,0.43390172597473275,0.4151354389023334,0.22803653041778105
0.4421650381374431,0.4230308920633302,0.5540356358805801,0.1502876249206958
0.3370038676233863,0.3828235161959619,0.21420025003446164,0.09267243306478701
0.32940742704104126,0.3202549873875862,0.3760838601374539,0.23422861546791562
0.5061648481829822,0.5484001555628979,0.43073960714238957,0.03537627771383178
0.31821783373327833,0.3041275445307142,0.413818961866279,0.01733076163280234
0.38092375555154045,0.37296259199325354,0.4404534114534683,0.17507050057342133
0.3888366365172249,0.38997148488365296,0.4414090150627321,0.02121524158221033
0.3760353694057348,0.37001772083938256,0.43880476276772984,0.10489012030679279
0.34339513602972777,0.3496654908897593,0.3288292024157129,0.295398326788222
0.28955713959278273,0.31205943286759275,0.2531244496337116,0.01433087254458465
0.20447074959176817,0.2190832116182333,0.17677641998173266,0.05198367265478554
0.4016211685532296,0.41221780755333415,0.41965521186284105,0.04322367613851208
0.368589306226254,0.37292011020198446,0.3890095878750741,0.13727113323490803
0.43823628699946854,0.48451968624770025,0.32298021366977303,0.13428136626829146
0.4135748079496262,0.44958054612018317,0.34033391260723966,0.07035283590558228
0.33308380009263316,0.37276374515012756,0.22991525827610004,0.1008192624717894
0.2844889278706222,0.2856661027851317,0.31203566010171324,0.07860664657868754
0.2414577579844996,0.24058071718426155,0.2723105711081534,0.06082957267386924
0.8193638477950038,0.8216406772330215,0.9179455293054906,0.1266280774476728
0.33968828777374355,0.35739551246234935,0.3195826186661114,0.06743577363121567
0.3935859777296929,0.41782269073364053,0.3569963416089116,0.0799094349794841
0.32789128974132076,0.3339734498577933,0.3508386551103956,0.04028739700457795
0.37994325387954136,0.40497222335667105,0.34471796913457997,0.039366893191736474
0.31901183912264003,0.3104087760831734,0.3810894828782172,0.11120091005262278
0.26821347786940064,0.27258012438650714,0.27712266444093114,0.11091814224092988
0.3428152680089331,0.38092448212978436,0.24753923268904687,0.09498373537489668
0.4089013450499499,0.4152913418419707,0.39304987119704415,0.36653965546879697
0.6098550875499216,0.6251846029791506,0.6306432264500628,0.1258447276760406
0.4433817816769831,0.4283054043379254,0.5417863183065328,0.14670922988303037
0.2520023658227807,0.25422924283827686,0.2666764689348524,0.10592216204462102
0.3850286054163905,0.398392902043207,0.3642158021997548,0.2162066348884385
0.49746931151792634,0.5166191383216026,0.49855383398760944,0.05462068810426779
0.4528679777621362,0.5150374178325262,0.30334821153062264,0.01015302946036345
0.35090986665140167,0.3682834150974056,0.32912109982833004,0.09719344389722051
0.2399857218063009,0.23553761830927977,0.2786515997933384,0.08982910513132247
